CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,KMeans_Cluster,Hierarchical_Cluster
13939,22,45,568.55,4,3,3,433,0,0
13940,16,49,839.14,4,3,3,433,0,0
13941,21,45,5112.96,4,3,5,435,0,0
13946,78,11,561.57,2,1,3,213,0,0
13947,64,5,90.6,3,1,1,311,0,0
13948,360,3,102.0,1,1,1,111,1,2
13949,2,160,2427.32,5,5,5,555,0,0
13950,10,35,745.06,5,3,3,533,0,0
13951,175,39,674.45,2,3,3,233,1,2
13952,217,137,3251.071,1,5,5,155,1,2
13953,6,20,3515.68,5,2,5,525,0,0
13954,1,25,439.92,5,2,2,522,0,0
13955,153,33,322.96,2,3,2,232,1,2
13956,4,147,1019.27,5,5,4,554,0,0
13959,78,90,594.04,2,4,3,243,0,0
13960,20,12,230.22,4,1,1,411,0,0
13962,21,11,169.54999999999998,4,1,1,411,0,0
13963,307,35,664.54,1,3,3,133,1,2
13967,145,2,80.7,2,1,1,211,1,2
13969,6,619,9024.17,5,5,5,555,0,0
13971,18,149,2758.26,4,5,5,455,0,0
13972,70,15,190.25,3,2,1,321,0,0
13973,286,11,264.7,1,1,2,112,1,2
13974,48,28,413.59,3,2,2,322,0,0
13975,30,329,2461.24,4,5,5,455,0,0
13976,206,10,357.98,1,1,2,112,1,2
13978,14,15,196.79,4,2,1,421,0,0
13979,72,54,869.87,2,3,3,233,0,0
13980,59,11,200.14,3,1,1,311,0,0
13982,38,111,1871.81,3,4,4,344,0,0
13983,29,107,2603.43,4,4,5,445,0,0
13984,26,16,920.51,4,2,3,423,0,0
13985,3,349,7060.13,5,5,5,555,0,0
13986,16,13,320.46,4,1,2,412,0,0
13988,19,234,4147.96,4,5,5,455,0,0
13989,65,41,1266.08,3,3,4,334,0,0
13990,212,16,311.3,1,2,2,122,1,2
13991,11,82,852.88,5,4,3,543,0,0
13992,29,5,76.8,4,1,1,411,0,0
13993,42,121,3466.36,3,5,5,355,0,0
13994,3,148,2274.14,5,5,5,555,0,0
13995,14,86,1393.69,4,4,4,444,0,0
13999,9,208,3901.81,5,5,5,555,0,0
14000,210,15,635.66,1,2,3,123,1,2
14001,45,39,2043.08,3,3,4,334,0,0
14002,133,47,529.73,2,3,3,233,0,2
14004,42,171,4582.64,3,5,5,355,0,0
14005,9,84,2874.72,5,4,5,545,0,0
14006,115,30,962.19,2,3,4,234,0,0
14009,197,42,695.61,1,3,3,133,1,2
14012,277,11,328.8,1,1,2,112,1,2
14013,109,34,473.02,2,3,2,232,0,0
14014,76,39,505.18,2,3,3,233,0,0
14015,52,20,917.34,3,2,3,323,0,0
14016,161,161,4341.21,2,5,5,255,1,0
14019,46,66,1421.61,3,4,4,344,0,0
14020,16,39,642.8,4,3,3,433,0,0
14021,154,22,631.9,2,2,3,223,1,2
14022,224,28,440.0,1,2,2,122,1,2
14023,6,31,584.0699999999999,5,3,3,533,0,0
14024,121,16,327.7,2,2,2,222,0,0
14027,60,6,104.82,3,1,1,311,0,0
14029,62,15,467.66,3,2,2,322,0,0
14030,17,242,2358.84,4,5,5,455,0,0
14031,6,250,17286.86,5,5,5,555,0,0
14032,1,143,2975.59,5,5,5,555,0,0
14034,21,86,648.89,4,4,3,443,0,0
14035,28,66,1428.02,4,4,4,444,0,0
14036,284,38,626.65,1,3,3,133,1,2
14037,175,28,147.2,2,2,1,221,1,2
14038,77,92,1560.38,2,4,4,244,0,0
14039,32,6,152.2,4,1,1,411,0,0
14040,40,229,3560.32,3,5,5,355,0,0
14041,265,21,141.41,1,2,1,121,1,2
14044,26,206,646.42,4,5,3,453,0,0
14045,108,6,1659.75,2,1,4,214,0,0
14046,283,14,154.99,1,1,1,111,1,2
14047,8,32,1308.61,5,3,4,534,0,0
14048,304,85,409.93,1,4,2,142,1,2
14049,16,478,5578.72,4,5,5,455,0,0
14050,31,54,746.36,4,3,3,433,0,0
14051,0,210,15610.39,5,5,5,555,0,0
14052,19,56,225.36,4,3,1,431,0,0
14053,123,4,260.25,2,1,2,212,0,0
14054,64,6,92.46,3,1,1,311,0,0
14055,105,10,725.6400000000001,2,1,3,213,0,0
14056,0,1088,8152.71,5,5,5,555,0,0
14057,23,283,6211.66,4,5,5,455,0,0
14059,266,8,183.6,1,1,1,111,1,2
14060,4,202,6140.42,5,5,5,555,0,0
14062,9,111,10464.85,5,4,5,545,0,0
14064,28,77,1334.34,4,4,4,444,0,0
14066,266,7,152.55,1,1,1,111,1,2
14067,63,52,374.7,3,3,2,332,0,0
14068,319,24,265.85,1,2,2,122,1,2
14071,3,323,1437.57,5,5,4,554,0,0
14073,31,13,151.04,4,1,1,411,0,0
14075,4,43,942.26,5,3,4,534,0,0
14076,128,44,118.67,2,3,1,231,0,2
14077,40,42,499.42,3,3,3,333,0,0
14078,101,65,1049.37,2,4,4,244,0,0
14079,124,12,375.1,2,1,2,212,0,0
14080,32,4,45.599999999999994,4,1,1,411,0,0
14081,301,150,921.62,1,5,3,153,1,2
14082,364,29,182.25,1,2,1,121,1,2
14083,3,177,1002.9,5,5,4,554,0,0
14085,1,448,4421.29,5,5,5,555,0,0
14087,2,68,191.47,5,4,1,541,0,0
14088,9,589,50491.81,5,5,5,555,0,0
14089,56,13,158.75,3,1,1,311,0,0
14090,324,1,76.32000000000001,1,1,1,111,1,2
14092,7,214,4076.91,5,5,5,555,0,0
14093,11,100,433.86,5,4,2,542,0,0
14096,3,5111,65164.79,5,5,5,555,3,3
14098,36,21,147.35,3,2,1,321,0,0
14099,15,250,3104.17,4,5,5,455,0,0
14100,137,25,191.95,2,2,1,221,0,2
14101,73,35,5976.79,2,3,5,235,0,0
14102,4,58,1105.88,5,4,4,544,0,0
14104,154,21,216.21,2,2,1,221,1,2
14105,238,74,1266.23,1,4,4,144,1,2
14107,51,123,2703.23,3,5,5,355,0,0
14108,30,34,597.91,4,3,3,433,0,0
14109,72,9,144.2,2,1,1,211,0,0
14110,3,155,5683.15,5,5,5,555,0,0
14111,13,10,692.8499999999999,4,1,3,413,0,0
14112,22,160,2915.15,4,5,5,455,0,0
14113,3,34,1840.42,5,3,4,534,0,0
14114,273,15,386.53,1,2,2,122,1,2
14116,19,72,1382.74,4,4,4,444,0,0
14117,143,3,90.0,2,1,1,211,1,2
14121,3,159,2780.15,5,5,5,555,0,0
14124,83,5,419.58,2,1,2,212,0,0
14125,10,166,2720.63,5,5,5,555,0,0
14126,7,15,706.13,5,2,3,523,0,0
14127,122,44,709.71,2,3,3,233,0,2
14128,60,46,637.5,3,3,3,333,0,0
14129,1,52,1123.86,5,3,4,534,0,0
14130,318,66,480.91,1,4,2,142,1,2
14132,1,200,3586.0299999999997,5,5,5,555,0,0
14133,129,28,605.64,2,2,3,223,0,2
14135,1,134,4690.31,5,5,5,555,0,0
14138,1,46,965.88,5,3,4,534,0,0
14139,45,26,415.82,3,2,2,322,0,0
14140,3,66,935.05,5,4,4,544,0,0
14141,2,40,915.13,5,3,3,533,0,0
14142,372,22,311.81,1,2,2,122,1,2
14143,133,7,115.8,2,1,1,211,0,2
14145,46,11,3742.2,3,1,5,315,0,0
14146,8,210,4191.0,5,5,5,555,0,0
14147,77,5,483.4,2,1,2,212,0,0
14148,233,3,157.2,1,1,1,111,1,2
14149,220,28,446.62,1,2,2,122,1,2
14150,35,26,658.64,3,2,3,323,0,0
14152,74,49,621.29,2,3,3,233,0,0
14154,238,52,1345.62,1,3,4,134,1,2
14155,265,6,118.75,1,1,1,111,1,2
14156,9,1395,117210.08,5,5,5,555,2,1
14157,19,46,424.89,4,3,2,432,0,0
14158,39,41,507.66,3,3,3,333,0,0
14159,19,1175,4630.35,4,5,5,455,0,0
14161,215,104,1097.62,1,4,4,144,1,2
14162,173,25,289.36,2,2,2,222,1,2
14163,86,52,2445.91,2,3,5,235,0,0
14164,70,29,1631.77,3,2,4,324,0,0
14165,275,24,120.44,1,2,1,121,1,2
14167,38,50,562.59,3,3,3,333,0,0
14171,97,58,363.79,2,4,2,242,0,0
14173,10,29,450.84,5,2,2,522,0,0
14174,32,26,134.46,4,2,1,421,0,0
14175,59,149,3222.3,3,5,5,355,0,0
14176,296,31,576.9000000000001,1,3,3,133,1,2
14177,85,41,549.46,2,3,3,233,0,0
14178,8,318,1600.26,5,5,4,554,0,0
14179,40,157,701.57,3,5,3,353,0,0
14180,10,240,4748.5199999999995,5,5,5,555,0,0
14184,66,24,452.89,3,2,2,322,0,0
14185,330,3,197.65,1,1,1,111,1,2
14188,30,65,2054.36,4,4,4,444,0,0
14189,1,265,4654.08,5,5,5,555,0,0
14191,1,259,4684.76,5,5,5,555,0,0
14193,67,42,853.39,3,3,3,333,0,0
14194,4,579,11349.52,5,5,5,555,0,0
14195,201,7,1012.0,1,1,4,114,1,2
14196,106,6,335.52,2,1,2,212,0,0
14198,17,39,701.4,4,3,3,433,0,0
14199,217,2,185.4,1,1,1,111,1,2
14201,59,37,747.44,3,3,3,333,0,0
14204,1,39,150.61,5,3,1,531,0,0
14205,16,24,466.7,4,2,2,422,0,0
14206,238,20,328.15999999999997,1,2,2,122,1,2
14208,94,10,151.74,2,1,1,211,0,0
14209,10,87,2073.43,5,4,5,545,0,0
14210,105,102,1905.84,2,4,4,244,0,0
14211,52,112,2241.1,3,4,5,345,0,0
14212,89,9,1070.48,2,1,4,214,0,0
14214,30,67,1004.38,4,4,4,444,0,0
14215,11,108,1789.72,5,4,4,544,0,0
14216,2,59,1839.3,5,4,4,544,0,0
14217,1,100,2004.98,5,4,4,544,0,0
14218,42,12,169.48,3,1,1,311,0,0
14219,3,7,89.94,5,1,1,511,0,0
14220,246,21,632.4,1,2,3,123,1,2
14221,41,193,3432.8,3,5,5,355,0,0
14222,176,41,683.17,2,3,3,233,1,2
14223,91,60,991.13,2,4,4,244,0,0
14224,109,113,1009.73,2,4,4,244,0,0
14226,28,66,2214.79,4,4,5,445,0,0
14227,25,175,3350.96,4,5,5,455,0,0
14229,51,40,1547.2,3,3,4,334,0,0
14231,183,50,925.71,1,3,3,133,1,2
14232,42,115,2048.07,3,4,4,344,0,0
14233,48,35,1462.72,3,3,4,334,0,0
14234,21,147,754.12,4,5,3,453,0,0
14235,74,79,3144.86,2,4,5,245,0,0
14236,80,15,490.86,2,2,3,223,0,0
14237,372,9,161.0,1,1,1,111,1,2
14238,325,8,146.85,1,1,1,111,1,2
14239,42,112,2380.85,3,4,5,345,0,0
14240,29,42,890.34,4,3,3,433,0,0
14241,183,10,213.7,1,1,1,111,1,2
14242,234,16,280.55,1,2,2,122,1,2
14243,8,141,2588.77,5,5,5,555,0,0
14245,219,108,1693.45,1,4,4,144,1,2
14246,110,75,1474.06,2,4,4,244,0,0
14247,277,20,136.77,1,2,1,121,1,2
14248,317,8,302.58,1,1,2,112,1,2
14250,6,111,1904.05,5,4,4,544,0,0
14251,1,78,2879.7000000000003,5,4,5,545,0,0
14256,259,53,969.06,1,3,4,134,1,2
14257,63,106,3099.7200000000003,3,4,5,345,0,0
14258,8,111,12669.98,5,4,5,545,0,0
14259,141,5,120.0,2,1,1,211,1,2
14261,50,52,1163.45,3,3,4,334,0,0
14262,7,143,2618.23,5,5,5,555,0,0
14264,154,17,333.97,2,2,2,222,1,2
14265,108,31,530.18,2,3,3,233,0,0
14267,162,55,1516.24,2,3,4,234,1,2
14270,331,29,492.65,1,2,3,123,1,2
14271,225,10,112.32,1,1,1,111,1,2
14272,73,33,437.96,2,3,2,232,0,0
14273,50,29,559.97,3,2,3,323,0,0
14276,98,64,1119.74,2,4,4,244,0,0
14277,14,222,4188.0,4,5,5,455,0,0
14280,196,8,134.04,1,1,1,111,1,2
14282,2,154,3701.44,5,5,5,555,0,0
14284,30,32,595.25,4,3,3,433,0,0
14285,20,27,1910.01,4,2,4,424,0,0
14286,23,280,4628.75,4,5,5,455,0,0
14287,7,9,176.63,5,1,1,511,0,0
14288,212,16,426.6,1,2,2,122,1,2
14289,8,47,911.26,5,3,3,533,0,0
14290,10,101,2314.65,5,4,5,545,0,0
14291,1,237,3883.25,5,5,5,555,0,0
14292,7,100,4871.93,5,4,5,545,0,0
14293,2,61,1046.56,5,4,4,544,0,0
14295,39,5,166.20000000000002,3,1,1,311,0,0
14297,17,62,1305.33,4,4,4,444,0,0
14298,7,1637,51527.3,5,5,5,555,0,0
14299,7,143,3965.62,5,5,5,555,0,0
14300,18,3,43.2,4,1,1,411,0,0
14301,116,13,640.14,2,1,3,213,0,0
14304,222,17,383.4500000000001,1,2,2,122,1,2
14305,70,105,1858.96,3,4,4,344,0,0
14306,50,33,2093.32,3,3,5,335,0,0
14307,88,180,2995.72,2,5,5,255,0,0
14309,7,117,2352.53,5,4,5,545,0,0
14311,242,20,310.26,1,2,2,122,1,2
14312,46,87,1611.59,3,4,4,344,0,0
14314,106,8,120.0,2,1,1,211,0,0
14315,44,101,2481.13,3,4,5,345,0,0
14317,64,24,508.58,3,2,3,323,0,0
14320,206,31,477.79,1,3,2,132,1,2
14321,10,123,1530.75,5,5,4,554,0,0
14323,114,36,605.0600000000001,2,3,3,233,0,0
14326,241,8,183.85,1,1,1,111,1,2
14327,162,12,311.65,2,1,2,212,1,2
14329,16,258,4975.24,4,5,5,455,0,0
14331,123,28,462.66,2,2,2,222,0,0
14332,22,25,840.21,4,2,3,423,0,0
14333,67,15,415.2,3,2,2,322,0,0
14334,16,162,2552.21,4,5,5,455,0,0
14335,15,60,454.86,4,4,2,442,0,0
14336,16,90,1614.91,4,4,4,444,0,0
14338,160,31,588.22,2,3,3,233,1,2
14339,242,14,309.52,1,1,2,112,1,2
14340,218,6,134.70000000000002,1,1,1,111,1,2
14341,44,128,2166.98,3,5,5,355,0,0
14342,20,21,668.5600000000001,4,2,3,423,0,0
14344,126,71,889.9300000000001,2,4,3,243,0,2
14345,38,6,108.98,3,1,1,311,0,0
14346,120,60,1021.58,2,4,4,244,0,0
14348,259,18,409.57,1,2,2,122,1,2
14349,9,31,133.5,5,3,1,531,0,0
14350,273,18,282.93,1,2,2,122,1,2
14351,164,1,51.0,2,1,1,211,1,2
14352,156,47,1078.96,2,3,4,234,1,2
14353,214,6,90.6,1,1,1,111,1,2
14354,5,9,163.62,5,1,1,511,0,0
14355,365,11,174.4,1,1,1,111,1,2
14356,79,33,701.23,2,3,3,233,0,0
14357,42,40,225.12,3,3,1,331,0,0
14359,18,55,912.18,4,3,3,433,0,0
14360,31,117,2118.03,4,4,5,445,0,0
14362,21,37,151.5,4,3,1,431,0,0
14364,108,69,3717.35,2,4,5,245,0,0
14367,7,521,9227.82,5,5,5,555,0,0
14368,319,8,155.0,1,1,1,111,1,2
14371,294,4,100.5,1,1,1,111,1,2
14373,357,4,76.55,1,1,1,111,1,2
14375,184,66,235.56,1,4,1,141,1,2
14377,190,11,617.05,1,1,3,113,1,2
14379,43,46,348.1,3,3,2,332,0,0
14381,51,56,202.68,3,3,1,331,0,0
14382,25,126,615.49,4,5,3,453,0,0
14383,37,59,1247.69,3,4,4,344,0,0
14385,8,14,202.11,5,1,1,511,0,0
14386,296,7,142.4,1,1,1,111,1,2
14387,32,139,1727.6,4,5,4,454,0,0
14388,9,186,3212.84,5,5,5,555,0,0
14389,64,45,1043.46,3,3,4,334,0,0
14390,9,284,4642.57,5,5,5,555,0,0
14393,217,5,67.95,1,1,1,111,1,2
14395,1,348,3479.91,5,5,5,555,0,0
14396,64,73,487.99,3,4,3,343,0,0
14397,2,87,2612.96,5,4,5,545,0,0
14400,148,25,574.7,2,2,3,223,1,2
14401,3,182,4051.48,5,5,5,555,0,0
14403,129,20,1475.81,2,2,4,224,0,2
14404,33,100,1449.32,3,4,4,344,0,0
14406,118,8,156.75,2,1,1,211,0,0
14407,106,73,2157.73,2,4,5,245,0,0
14408,10,106,2599.03,5,4,5,545,0,0
14409,70,54,2059.45,3,3,5,335,0,0
14410,91,189,1100.27,2,5,4,254,0,0
14411,310,14,1063.0,1,1,4,114,1,2
14412,42,43,770.03,3,3,3,333,0,0
14413,361,22,121.05,1,2,1,121,1,2
14414,91,97,1496.98,2,4,4,244,0,0
14415,0,579,5855.57,5,5,5,555,0,0
14416,21,14,490.22,4,1,3,413,0,0
14418,3,124,1937.25,5,5,4,554,0,0
14419,10,202,1051.79,5,5,4,554,0,0
14420,98,29,387.52,2,2,2,222,0,0
14421,56,27,813.11,3,2,3,323,0,0
14422,0,222,4263.64,5,5,5,555,0,0
14423,217,3,265.2,1,1,2,112,1,2
14424,17,1,322.08,4,1,2,412,0,0
14426,23,224,4481.67,4,5,5,455,0,0
14427,49,17,363.34,3,2,2,322,0,0
14428,6,137,1224.06,5,5,4,554,0,0
14431,302,17,470.36,1,2,2,122,1,2
14432,9,377,2248.5,5,5,5,555,0,0
14434,21,12,1372.8,4,1,4,414,0,0
14436,98,9,89.06,2,1,1,211,0,0
14437,365,5,63.0,1,1,1,111,1,2
14438,305,9,131.9,1,1,1,111,1,2
14439,319,32,2661.24,1,3,5,135,1,2
14440,7,55,2357.6800000000003,5,3,5,535,0,0
14441,0,51,1712.89,5,3,4,534,0,0
14442,204,63,1589.82,1,4,4,144,1,2
14443,53,93,1420.2,3,4,4,344,0,0
14446,0,277,1010.35,5,5,4,554,0,0
14447,18,70,1163.23,4,4,4,444,0,0
14448,8,20,375.35,5,2,2,522,0,0
14449,18,250,885.8,4,5,3,453,0,0
14450,180,40,483.25,1,3,2,132,1,2
14451,59,105,643.9,3,4,3,343,0,0
14452,10,60,259.05,5,4,2,542,0,0
14453,189,22,119.93,1,2,1,121,1,2
14456,4,947,3017.28,5,5,5,555,0,0
14457,310,4,113.64,1,1,1,111,1,2
14459,154,37,1837.92,2,3,4,234,1,2
14460,109,16,434.34,2,2,2,222,0,0
14461,147,180,2103.06,2,5,5,255,0,2
14462,65,233,1980.57,3,5,4,354,0,0
14463,97,6,529.62,2,1,3,213,0,0
14465,246,123,1038.44,1,5,4,154,1,2
14466,28,72,2272.4,4,4,5,445,0,0
14467,17,89,596.26,4,4,3,443,0,0
14470,11,43,461.19,5,3,2,532,0,0
14472,103,265,1852.67,2,5,4,254,0,0
14473,73,7,234.34,2,1,1,211,0,0
14474,45,29,547.66,3,2,3,323,0,0
14475,71,42,925.85,3,3,3,333,0,0
14476,256,17,193.0,1,2,1,121,1,2
14477,19,10,1309.6,4,1,4,414,0,0
14479,253,18,316.25,1,2,2,122,1,2
14480,10,13,279.05,5,1,2,512,0,0
14481,164,30,636.51,2,3,3,233,1,2
14482,17,137,2022.81,4,5,4,454,0,0
14483,281,9,137.1,1,1,1,111,1,2
14484,49,14,321.92,3,1,2,312,0,0
14485,38,46,162.8,3,3,1,331,0,0
14487,26,140,1165.48,4,5,4,454,0,0
14488,67,46,1064.28,3,3,4,334,0,0
14489,206,30,463.38,1,3,2,132,1,2
14491,174,17,340.93,2,2,2,222,1,2
14493,6,120,2383.24,5,4,5,545,0,0
14494,25,7,139.56,4,1,1,411,0,0
14495,50,6,123.8,3,1,1,311,0,0
14496,311,19,538.8100000000001,1,2,3,123,1,2
14497,308,29,475.37,1,2,2,122,1,2
14498,42,193,1957.32,3,5,4,354,0,0
14499,25,190,808.4399999999999,4,5,3,453,0,0
14500,87,7,356.85,2,1,2,212,0,0
14501,183,10,251.21,1,1,2,112,1,2
14502,19,608,2429.83,4,5,5,455,0,0
14503,2,164,3543.26,5,5,5,555,0,0
14504,46,107,673.26,3,4,3,343,0,0
14505,16,785,5859.43,4,5,5,455,0,0
14506,16,295,1960.65,4,5,4,454,0,0
14507,23,95,1367.88,4,4,4,444,0,0
14508,21,55,268.05,4,3,2,432,0,0
14511,10,68,1314.81,5,4,4,544,0,0
14512,187,23,275.28,1,2,2,122,1,2
14513,100,12,455.59,2,1,2,212,0,0
14514,60,69,990.2,3,4,4,344,0,0
14515,17,98,2076.89,4,4,5,445,0,0
14517,32,18,330.45,4,2,2,422,0,0
14518,63,16,174.37,3,2,1,321,0,0
14520,1,4,270.6,5,1,2,512,0,0
14522,23,17,974.54,4,2,4,424,0,0
14523,107,12,241.09000000000003,2,1,1,211,0,0
14524,31,197,1843.83,4,5,4,454,0,0
14525,19,282,4215.9,4,5,5,455,0,0
14527,2,971,8507.13,5,5,5,555,0,0
14528,36,18,364.22,3,2,2,322,0,0
14529,59,213,578.61,3,5,3,353,0,0
14530,25,213,2862.11,4,5,5,455,0,0
14532,235,64,932.85,1,4,3,143,1,2
14533,24,62,1949.72,4,4,4,444,0,0
14534,2,508,4397.3,5,5,5,555,0,0
14535,59,328,2854.84,3,5,5,355,0,0
14536,259,18,170.95,1,2,1,121,1,2
14537,57,10,355.56,3,1,2,312,0,0
14538,64,19,388.25,3,2,2,322,0,0
14539,15,32,537.48,4,3,3,433,0,0
14540,9,71,952.66,5,4,4,544,0,0
14541,58,105,1453.35,3,4,4,344,0,0
14542,185,5,103.25,1,1,1,111,1,2
14543,28,71,3599.73,4,4,5,445,0,0
14544,23,111,2004.3,4,4,4,444,0,0
14546,4,397,2573.93,5,5,5,555,0,0
14547,3,355,3974.75,5,5,5,555,0,0
14548,150,4,652.8,2,1,3,213,1,2
14549,310,56,289.24,1,3,2,132,1,2
14550,10,47,757.37,5,3,3,533,0,0
14551,17,10,186.23,4,1,1,411,0,0
14552,151,57,164.22,2,3,1,231,1,2
14553,18,113,859.27,4,4,3,443,0,0
14554,9,203,2279.49,5,5,5,555,0,0
14555,56,19,312.54,3,2,2,322,0,0
14557,84,16,788.38,2,2,3,223,0,0
14560,6,74,2237.77,5,4,5,545,0,0
14561,75,69,1080.76,2,4,4,244,0,0
14562,3,419,5006.77,5,5,5,555,0,0
14565,95,127,3099.1200000000003,2,5,5,255,0,0
14566,110,4,1432.0,2,1,4,214,0,0
14567,56,33,1530.36,3,3,4,334,0,0
14569,0,12,227.39,5,1,1,511,0,0
14570,280,29,218.06,1,2,1,121,1,2
14572,2,262,2804.54,5,5,5,555,0,0
14573,179,227,1639.82,1,5,4,154,1,0
14576,371,1,35.40000000000001,1,1,1,111,1,2
14577,12,123,859.71,5,5,3,553,0,0
14578,2,24,168.63,5,2,1,521,0,0
14581,16,17,138.6,4,2,1,421,0,0
14582,40,6,114.11,3,1,1,311,0,0
14583,5,302,986.96,5,5,4,554,0,0
14584,168,98,1033.06,2,4,4,244,1,2
14585,49,29,157.05,3,2,1,321,0,0
14586,276,19,237.36,1,2,1,121,1,2
14587,18,371,1580.29,4,5,4,454,0,0
14589,371,3,39.75,1,1,1,111,1,2
14591,14,176,1320.21,4,5,4,454,0,0
14592,34,158,557.94,3,5,3,353,0,0
14593,21,151,617.15,4,5,3,453,0,0
14594,6,52,363.33,5,3,2,532,0,0
14595,19,102,1740.6,4,4,4,444,0,0
14597,10,47,866.24,5,3,3,533,0,0
14598,43,50,221.97,3,3,1,331,0,0
14600,305,25,393.33,1,2,2,122,1,2
14601,10,7,213.96,5,1,1,511,0,0
14603,274,2,659.9999999999999,1,1,3,113,1,2
14606,0,2677,12076.15,5,5,5,555,0,0
14607,15,81,16209.5,4,4,5,445,0,0
14608,3,20,1785.15,5,2,4,524,0,0
14609,71,4,601.56,3,1,3,313,0,0
14616,242,3,406.08,1,1,2,112,1,2
14618,8,16,553.44,5,2,3,523,0,0
14619,245,20,394.44,1,2,2,122,1,2
14620,205,26,412.78,1,2,2,122,1,2
14621,0,92,1788.36,5,4,4,544,0,0
14622,184,21,320.58,1,2,2,122,1,2
14623,31,133,886.7,4,5,3,453,0,0
14624,56,13,225.85,3,1,1,311,0,0
14625,195,53,899.63,1,3,3,133,1,2
14626,23,122,2791.27,4,5,5,455,0,0
14628,90,24,671.96,2,2,3,223,0,0
14629,3,150,955.26,5,5,4,554,0,0
14631,50,41,1006.98,3,3,4,334,0,0
14632,262,8,114.56,1,1,1,111,1,2
14633,265,20,344.9,1,2,2,122,1,2
14636,35,28,609.85,3,2,3,323,0,0
14638,50,16,443.6,3,2,2,322,0,0
14639,51,172,2984.49,3,5,5,355,0,0
14640,23,105,2107.38,4,4,5,445,0,0
14641,21,7,110.45999999999998,4,1,1,411,0,0
14642,58,2,96.12,3,1,1,311,0,0
14643,169,31,693.81,2,3,3,233,1,2
14644,67,26,830.76,3,2,3,323,0,0
14645,156,30,597.09,2,3,3,233,1,2
14646,1,2076,280206.02,5,5,5,555,2,1
14647,200,28,236.04,1,2,1,121,1,2
14649,4,186,1402.59,5,5,4,554,0,0
14651,66,101,653.75,3,4,3,343,0,0
14652,76,29,114.18,2,2,1,221,0,0
14653,0,234,1926.65,5,5,4,554,0,0
14655,7,49,1932.23,5,3,4,534,0,0
14656,168,80,291.05,2,4,2,242,1,2
14657,17,126,848.22,4,5,3,453,0,0
14658,4,29,247.15,5,2,1,521,0,0
14659,8,253,2529.93,5,5,5,555,0,0
14660,86,30,285.74,2,3,2,232,0,0
14661,26,4,107.95,4,1,1,411,0,0
14662,28,157,741.37,4,5,3,453,0,0
14664,19,98,636.24,4,4,3,443,0,0
14665,60,90,1835.7,3,4,4,344,0,0
14666,23,14,195.25,4,1,1,411,0,0
14667,10,567,9175.04,5,5,5,555,0,0
14669,241,166,1259.24,1,5,4,154,1,2
14670,279,123,392.86,1,5,2,152,1,2
14672,234,61,765.55,1,4,3,143,1,2
14673,2,74,1736.4,5,4,4,544,0,0
14675,15,97,596.36,4,4,3,443,0,0
14676,30,42,2548.24,4,3,5,435,0,0
14680,24,258,28754.11,4,5,5,455,0,0
14681,70,7,498.95,3,1,3,313,0,0
14682,187,2,52.0,1,1,1,111,1,2
14684,25,390,1201.51,4,5,4,454,0,0
14687,106,15,628.38,2,2,3,223,0,0
14688,7,324,5579.1,5,5,5,555,0,0
14689,208,13,112.8,1,1,1,111,1,2
14690,43,48,355.05,3,3,2,332,0,0
14691,30,71,2114.33,4,4,5,445,0,0
14692,136,68,591.55,2,4,3,243,0,2
14693,264,8,172.9,1,1,1,111,1,2
14696,3,130,2078.95,5,5,5,555,0,0
14697,217,22,188.61,1,2,1,121,1,2
14698,1,200,1217.27,5,5,4,554,0,0
14699,213,8,109.13,1,1,1,111,1,2
14700,31,112,2195.1,4,4,5,445,0,0
14701,10,327,2526.09,5,5,5,555,0,0
14702,0,342,3251.79,5,5,5,555,0,0
14703,14,22,318.17,4,2,2,422,0,0
14704,10,393,1493.96,5,5,4,554,0,0
14705,198,1,179.0,1,1,1,111,1,2
14708,2,28,1126.37,5,2,4,524,0,0
14709,14,196,4921.04,4,5,5,455,0,0
14710,13,136,599.48,4,5,3,453,0,0
14711,9,345,2839.62,5,5,5,555,0,0
14712,28,25,917.07,4,2,3,423,0,0
14713,8,338,2662.2,5,5,5,555,0,0
14714,23,10,160.19,4,1,1,411,0,0
14715,24,71,867.38,4,4,3,443,0,0
14716,42,51,307.51,3,3,2,332,0,0
14719,1,235,1581.84,5,5,4,554,0,0
14720,5,37,663.81,5,3,3,533,0,0
14722,146,28,180.42,2,2,1,221,1,2
14723,9,259,1122.36,5,5,4,554,0,0
14725,24,47,655.58,4,3,3,433,0,0
14727,273,10,268.58,1,1,2,112,1,2
14729,373,71,313.49,1,4,2,142,1,2
14730,0,462,1897.57,5,5,4,554,0,0
14731,46,45,380.02,3,3,2,332,0,0
14732,7,147,2702.49,5,5,5,555,0,0
14733,15,202,9585.91,4,5,5,455,0,0
14735,3,194,6065.6900000000005,5,5,5,555,0,0
14737,3,17,1164.55,5,2,4,524,0,0
14738,42,54,1314.45,3,3,4,334,0,0
14739,3,60,3902.28,5,4,5,545,0,0
14740,196,89,1448.21,1,4,4,144,1,2
14741,11,59,1400.34,5,4,4,544,0,0
14744,15,26,1099.98,4,2,4,424,0,0
14745,112,69,1220.26,2,4,4,244,0,0
14747,248,18,328.2,1,2,2,122,1,2
14748,28,89,1415.75,4,4,4,444,0,0
14752,43,5,389.64,3,1,2,312,0,0
14753,86,30,563.15,2,3,3,233,0,0
